FullPath,CaseId,CaseName,CollectionName,OriginalFolder,OriginalName,NewFolder,NewName,Rarity,ItemId,Category,MatchedBy,Verified,Confidence,Rationale,Action,CopiedFrom,Resized
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons\PP-Bizon Cobalt Halftone.png,winter-offensive-weapon-case,Winter Offensive Weapon Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons,PP-Bizon Cobalt Halftone.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons,winter-offensive-weapon-case--mil-spec-grade--pp-bizon-cobalt-halftone.png,Mil-Spec Grade,pp-bizon-cobalt-halftone,weapon_skin,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons\Sawed-Off The Kraken.png,winter-offensive-weapon-case,Winter Offensive Weapon Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons,Sawed-Off The Kraken.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Winter-Offensive-Weapon-Case\Weapons,winter-offensive-weapon-case--covert--sawed-off-the-kraken.png,Covert,sawed-off-the-kraken,weapon_skin,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\X-Ray-P250-Package\Weapons\P250 X-Ray.png,x-ray-p250-package,X-Ray P250 Package,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\X-Ray-P250-Package\Weapons,P250 X-Ray.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\X-Ray-P250-Package\Weapons,x-ray-p250-package--restricted--p250-x-ray.png,restricted,p250-x-ray,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Blue Steel.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-blue-steel.png,rare-special,bayonet-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Boreal Forest.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-boreal-forest.png,rare-special,bayonet-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Case Hardened.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-case-hardened.png,rare-special,bayonet-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Crimson Web.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-crimson-web.png,rare-special,bayonet-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Fade.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-fade.png,rare-special,bayonet-fade,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Forest DDPAT.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-forest-ddpat.png,rare-special,bayonet-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Night.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-night.png,rare-special,bayonet-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Safari Mesh.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-safari-mesh.png,rare-special,bayonet-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Scorched.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-scorched.png,rare-special,bayonet-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Slaughter.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-slaughter.png,rare-special,bayonet-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Stained.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-stained.png,rare-special,bayonet-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Bayonet Urban Masked.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Bayonet Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--bayonet-urban-masked.png,rare-special,bayonet-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Blue Steel.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-blue-steel.png,rare-special,flip-knife-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Boreal Forest.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-boreal-forest.png,rare-special,flip-knife-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Case Hardened.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-case-hardened.png,rare-special,flip-knife-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Crimson Web.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-crimson-web.png,rare-special,flip-knife-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Fade.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-fade.png,rare-special,flip-knife-fade,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Forest DDPAT.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-forest-ddpat.png,rare-special,flip-knife-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Night.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-night.png,rare-special,flip-knife-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Safari Mesh.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-safari-mesh.png,rare-special,flip-knife-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Scorched.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-scorched.png,rare-special,flip-knife-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Slaughter.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-slaughter.png,rare-special,flip-knife-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Stained.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-stained.png,rare-special,flip-knife-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife Urban Masked.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-urban-masked.png,rare-special,flip-knife-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Flip Knife ★.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Flip Knife ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--flip-knife-fade-01.png,rare-special,flip-knife-fade,knife,partial_itemId,False,54,Matched via partial_itemId (54%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Blue Steel.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-blue-steel.png,rare-special,gut-knife-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Boreal Forest.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-boreal-forest.png,rare-special,gut-knife-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Case Hardened.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-case-hardened.png,rare-special,gut-knife-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Crimson Web.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-crimson-web.png,rare-special,gut-knife-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Fade.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-fade.png,rare-special,gut-knife-fade,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Forest DDPAT.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-forest-ddpat.png,rare-special,gut-knife-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Night.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-night.png,rare-special,gut-knife-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Safari Mesh.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-safari-mesh.png,rare-special,gut-knife-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Scorched.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-scorched.png,rare-special,gut-knife-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Slaughter.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-slaughter.png,rare-special,gut-knife-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Stained.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-stained.png,rare-special,gut-knife-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife Urban Masked.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-urban-masked.png,rare-special,gut-knife-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Gut Knife ★.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Gut Knife ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--gut-knife-fade-01.png,rare-special,gut-knife-fade,knife,partial_itemId,False,52,Matched via partial_itemId (52%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Blue Steel.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-blue-steel.png,rare-special,karambit-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Boreal Forest.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-boreal-forest.png,rare-special,karambit-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Case Hardened.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-case-hardened.png,rare-special,karambit-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Crimson Web.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-crimson-web.png,rare-special,karambit-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Night.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-night.png,rare-special,karambit-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Safari Mesh.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-safari-mesh.png,rare-special,karambit-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Scorched.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-scorched.png,rare-special,karambit-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Slaughter.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-slaughter.png,rare-special,karambit-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Stained.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-stained.png,rare-special,karambit-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit Urban Masked.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-urban-masked.png,rare-special,karambit-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None,False
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives\Karambit ★.png,esports-2013-case,eSports 2013 Case,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,Karambit ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\eSports-2013-Case\Knives,esports-2013-case--rare-special--karambit-fade.png,rare-special,karambit-fade,knife,partial_itemId,False,50,Matched via partial_itemId (50%),rename,None,False
